id_municipio,pc1_score,pc1_score_z,preference_simple_mean,pt_share_mean_runoff,left_share_dep_fed_mean,left_share_dep_est_mean
2201606,0.8542963025968838,1.4286810082967392,0.849377567818913,0.8003495263077767,0.4105190332305791,0.37817486511334186
2201705,1.4615563913601746,2.4442314130865515,1.4882187389820656,0.7901398273773467,0.5901580533806047,0.5486353112170711
2201739,1.4999180760633413,2.5083855130341703,1.5001314764041918,0.8924410244756943,0.3442764886349419,0.7019955511987219
2201770,0.5451095089886557,0.9116129855258651,0.5100545813060493,0.7412808839892614,0.3270226788825428,0.35212439515035293
2201804,0.5543238194963104,0.9270225224591498,0.5411442433824125,0.6616345657885355,0.5328130520130632,0.23828394385162524
2201903,0.8786503856196259,1.4694095187483314,0.899351229384489,0.6951419491186933,0.43692695596617304,0.4984383307829696
2201919,0.8786851067988984,1.469467584655045,0.9002624012318687,0.7276777633645558,0.4407154578511438,0.45350102634646466
2201929,0.6729108154501667,1.1253412889517895,0.6023338598649217,0.8940672004135628,0.23374541852231454,0.3268453421540491
2201945,1.5416020039046636,2.5780955607975518,1.5680532216598997,0.8563079543760069,0.44120002116956586,0.6740552939016015
2201960,0.958936670565253,1.6036761545512055,0.9322629718925268,0.7617093070727293,0.3743115780391893,0.5152584198202573
2201988,0.26771431130575724,0.4477115856045747,0.1672036511408591,0.9100217825804648,0.17464596145520864,0.1332393311716122
2202000,0.6814469981347966,1.139616759942136,0.6967486511873203,0.7007248554281632,0.3711710186900849,0.44734225884048323
2202026,0.471103987205141,0.7878499736062302,0.4346429246014647,0.7898354572491803,0.3043487823069325,0.27606043238775174
2202059,0.680790840608003,1.1385194359877524,0.6277110644867177,0.8467401921177083,0.3947074868926621,0.22566966470210156
2202075,1.0085600303893236,1.6866636982559082,0.9685788907156798,0.845183357213997,0.6309593661600222,0.16247077664926543
2202083,1.3601134910949837,2.274583546655592,1.3521317182348187,0.8098696437403478,0.5929964661908115,0.45854276843280567
2202091,1.0164591149257127,1.699873719212062,0.9996514019943912,0.7975600286689185,0.34936873832835375,0.529306139860268
2202109,1.2322339981029922,2.060724488114771,1.1942317794133595,0.8271079567571182,0.4771132903968544,0.4750512823646464
2202117,0.09217815394637743,0.15415398325232438,-0.0003217873748268109,0.835572079002281,0.15259546602330906,0.14756023221667067
2202133,1.4604095746402015,2.4423135360422026,1.459340872372549,0.8467362884965312,0.5473924146714865,0.5190967762433578
2202174,1.0890818796722552,1.8213242796885551,1.112990234131396,0.8015775988444321,0.40893784892434343,0.5175740348268141
2202208,1.2025734341504861,2.011121693059351,1.231123834488682,0.7428229213561597,0.5571225128203395,0.4981713933724062
2202251,0.670224284125519,1.120848472735623,0.611547453066366,0.7802459751339672,0.37066600291643076,0.32332720421772876
2202307,0.7549474227286794,1.2625350734123248,0.7492963560019281,0.7606816220266324,0.35589950384798624,0.42545773631483436
2202406,0.9391774028656903,1.5706317759036519,0.9316661716885037,0.7450817074533488,0.41030693688254843,0.48825708557811476
2202455,1.0233318103612132,1.7113672600534071,0.9984187128511611,0.8740092612958464,0.5022399919215005,0.2795325061572858
2202505,1.3570487930783028,2.2694583039976446,1.3317651253337046,0.8470746689027756,0.41049835236761306,0.5960379161411917
2202539,0.043872715434749736,0.07337046307411106,0.06297670113878708,0.5925261678327649,0.3213184552516453,0.26736099282262765
2202554,0.5592639983663469,0.9352842224194041,0.5035133906833906,0.8166207718191756,0.14359842054789437,0.45176368080421175
2202604,0.8116783988343641,1.3574090274467168,0.806828481206518,0.7382850609126873,0.4162062259574146,0.42345434095601614
2202653,1.120878130161747,1.874498686590815,1.1694062826048033,0.6492470747844552,0.5445141268860263,0.5841642700534212
2202703,0.11220405127335345,0.1876442595161695,0.12332750696452328,0.6139398662914314,0.2871376523485349,0.31735784218247526
2202711,1.3292859134636754,2.2230290982051395,1.2930041627246587,0.8833255620448149,0.5422611479387385,0.39658024241869955
2202729,0.9403712889232101,1.5726283692767753,0.9202016677635283,0.7393473625129863,0.2769154146323379,0.633431776941456
2202737,1.0671408509422655,1.7846312365912809,1.061410489859145,0.7435595884237102,0.5011342630866498,0.46760423700516385
2202752,0.7742759831915053,1.2948591595250851,0.7063804756893526,0.8723245667928099,0.31984699836268354,0.3225210566996352
2202778,1.2779586421522602,2.1371920209435333,1.2540667300812762,0.8864810482822016,0.594768395113003,0.3092320772628924
2202802,0.6471121535913921,1.0821969394736752,0.6290049982316028,0.8357950881078562,0.10963305893517444,0.5288245315079018
2202851,0.5110633970840255,0.854676026608178,0.4576406538247475,0.8493619804659241,0.3587652367071293,0.16090856215976515
2202901,0.5910074070809817,0.9883702594669034,0.5549882589592523,0.7638983013324193,0.3670497624757369,0.30773613766694613
