municipality_id,year_election,first_regime,bvr_status,event_time,pct_low_ed_with_bvr,pct_high_ed_with_bvr,pct_with_bvr,cost_proxy_low_ed,cost_proxy_high_ed,compliance_gap,dilma_share_2010_runoff,dilma_share_2010_first_round,left_coalition_share_2010_first_round,log_population_2010,log_gdp_per_capita_2010,state,region
2904209,2016,hybrid,hybrid_bvr,0.0,0.03570952698201199,0.14261387824606214,0.061168594035301276,0.964290473017988,0.8573861217539378,0.10690435126405015,0.8005957595934817,0.8180272108843537,0.8607331821617535,9.3195534569495,8.274288701017033,BA,Nordeste
2904407,2016,hybrid,hybrid_bvr,0.0,0.06808873720136518,0.22700762673844774,0.11075755721453923,0.9319112627986348,0.7729923732615522,0.15891888953708255,0.7553297469615461,0.7287923109068115,0.7791475135812788,9.312626165516933,8.347185147379108,BA,Nordeste
2904506,2018,hybrid,hybrid_bvr,0.0,0.06080071706005378,0.11805555555555555,0.07526881720430108,0.9391992829399463,0.8819444444444444,0.057254838495501774,0.6448660342819105,0.651578947368421,0.6889473684210526,9.279586544712997,8.177895281163778,BA,Nordeste
2904605,2016,hybrid,hybrid_bvr,0.0,0.05366959868059373,0.1282065013656081,0.08268366600480719,0.9463304013194063,0.8717934986343919,0.07453690268501437,0.7740507663123664,0.7129836251060754,0.8381368450828174,11.076000649043772,9.354924279910092,BA,Nordeste
2904753,2016,hybrid,hybrid_bvr,0.0,0.034048466950403894,0.20576707726763718,0.07462093623783354,0.9659515330495961,0.7942329227323628,0.1717186103172333,0.6346642049388415,0.6221665473633977,0.6366022429014555,9.883284845218608,8.061792620677528,BA,Nordeste
2905107,2016,hybrid,hybrid_bvr,0.0,0.036488382972087945,0.14186369958275383,0.06293706293706294,0.9635116170279121,0.8581363004172462,0.10537531661066588,0.7856093979441997,0.7386301369863014,0.8325114155251142,9.246479418592056,8.351355398196018,BA,Nordeste
2905156,2016,hybrid,hybrid_bvr,0.0,0.08022502140149199,0.2569832402234637,0.11176765147721582,0.919774978598508,0.7430167597765363,0.1767582188219717,0.8162633107454017,0.8178748758689176,0.856206554121152,9.520688614926875,7.900401306628698,BA,Nordeste
2905206,2016,hybrid,hybrid_bvr,0.0,0.05062052088795665,0.15549295774647887,0.07904655189976571,0.9493794791120433,0.8445070422535211,0.10487243685852221,0.7222399872092093,0.7043500252908447,0.7782835946720621,10.768800729645415,8.721650343740162,BA,Nordeste
2905305,2016,hybrid,hybrid_bvr,0.0,0.0358227079538555,0.1617689845795752,0.06818011538173373,0.9641772920461446,0.8382310154204248,0.1259462766257197,0.6434343434343435,0.6262034868592246,0.7438199323445225,9.753187781764911,8.186452652224157,BA,Nordeste
2905404,2016,hybrid,hybrid_bvr,0.0,0.08757228844565089,0.2154571545715457,0.13428699820251647,0.9124277115543491,0.7845428454284543,0.12788486612589484,0.6436219027225452,0.5827617059349836,0.7724425887265136,9.640433049909078,11.417414666630446,BA,Nordeste
2905503,2018,hybrid,hybrid_bvr,0.0,0.29448032883147385,0.3829639889196676,0.32056036258755666,0.7055196711685261,0.6170360110803323,0.08848366008819375,0.7711637487126674,0.7278494396278283,0.7777542820892366,9.43276366396591,8.252154631285162,BA,Nordeste
2905602,2016,hybrid,hybrid_bvr,0.0,0.04856060606060606,0.1387530562347188,0.07297819486613304,0.9514393939393939,0.8612469437652812,0.09019245017411276,0.6967395790342551,0.6502559103095296,0.760175481355106,10.35685354062884,8.701419389761151,BA,Nordeste
2905701,2016,hybrid,hybrid_bvr,0.0,0.03139634903947243,0.08836902712010332,0.05816284584980237,0.9686036509605276,0.9116309728798967,0.05697267808063089,0.6727790136074872,0.5138227350847041,0.8110876503805549,12.400693257911145,10.843974034551625,BA,Nordeste
2905800,2018,hybrid,hybrid_bvr,0.0,0.29586813429946346,0.41706372840976774,0.32849657396211207,0.7041318657005365,0.5829362715902322,0.12119559411030428,0.4549533758676295,0.4996475398279994,0.5963626110249541,10.46823301829155,8.68312669394208,BA,Nordeste
2905909,2016,hybrid,hybrid_bvr,0.0,0.025139202822647335,0.1640838650865998,0.05206304232335753,0.9748607971773526,0.8359161349134002,0.13894466226395247,0.751818916734034,0.7477808125640151,0.7756060088767498,10.24316892009829,8.249451017335161,BA,Nordeste
2906006,2016,hybrid,hybrid_bvr,0.0,0.0467490735701884,0.14547889098928796,0.07111691144960848,0.9532509264298116,0.8545211090107121,0.09872981741909956,0.6597222222222222,0.6384151141432695,0.7182826029913408,11.106700067915655,8.664261774629578,BA,Nordeste
