year,state,municipality_id,pct_mayor_R,pct_mayor_C,pct_mayor_L,pct_mayor_IDK,treated_bvr_2016,gdp_pc,log_gdp_pc,gdp_split,gdp_median_cutoff,baseline_gdp_year,treat_bvr2016_x_2016
2016,PA,1508035,0.6726141924959217,0.3273858075040783,0.0,0.0,1,4751.446728441084,8.466204425063967,below_median,12884.130129618063,2012,1
2012,PA,1508050,0.26876896688217444,0.7312310331178256,0.0,0.0,0,8963.069987863377,9.100868079857879,below_median,12884.130129618063,2012,0
2016,PA,1508050,0.32045480914259195,0.679545190857408,0.0,0.0,0,8963.069987863377,9.100868079857879,below_median,12884.130129618063,2012,0
2012,PA,1508084,0.3955670603462223,0.6044329396537778,0.0,0.0,0,13535.129877560361,9.513043797684695,above_or_equal_median,12884.130129618063,2012,0
2016,PA,1508084,0.1213279078999603,0.8584755855498214,0.02019650655021834,0.0,0,13535.129877560361,9.513043797684695,above_or_equal_median,12884.130129618063,2012,0
2012,PA,1508100,0.0,0.6714235604703971,0.3285764395296029,0.0,0,29038.211244796377,10.276367870788038,above_or_equal_median,12884.130129618063,2012,0
2016,PA,1508100,0.0,1.0,0.0,0.0,0,29038.211244796377,10.276367870788038,above_or_equal_median,12884.130129618063,2012,0
2012,PA,1508126,0.0,1.0,0.0,0.0,0,17626.68426318142,9.777169184146375,above_or_equal_median,12884.130129618063,2012,0
2016,PA,1508126,0.7231204828254229,0.27687951717457715,0.0,0.0,0,17626.68426318142,9.777169184146375,above_or_equal_median,12884.130129618063,2012,0
2012,PA,1508159,0.0022890934236253517,0.9977109065763746,0.0,0.0,0,7475.395175173832,8.919372263105508,below_median,12884.130129618063,2012,0
2016,PA,1508159,0.0,1.0,0.0,0.0,0,7475.395175173832,8.919372263105508,below_median,12884.130129618063,2012,0
2012,PA,1508209,0.0,1.0,0.0,0.0,0,5143.005667223876,8.545392947703897,below_median,12884.130129618063,2012,0
2016,PA,1508209,0.3507240049479735,0.6492759950520265,0.0,0.0,0,5143.005667223876,8.545392947703897,below_median,12884.130129618063,2012,0
2012,PA,1508308,0.8991859095796426,0.0,0.10081409042035738,0.0,0,5606.868637737553,8.631747667587687,below_median,12884.130129618063,2012,0
2016,PA,1508308,0.5259965062728283,0.47400349372717165,0.0,0.0,0,5606.868637737553,8.631747667587687,below_median,12884.130129618063,2012,0
2012,PA,1508407,0.0,1.0,0.0,0.0,0,13773.283069933788,9.530485985231637,above_or_equal_median,12884.130129618063,2012,0
2016,PA,1508407,0.35730223550709383,0.6426977644929062,0.0,0.0,0,13773.283069933788,9.530485985231637,above_or_equal_median,12884.130129618063,2012,0
2012,TO,1700400,0.42242019302152933,0.5775798069784707,0.0,0.0,1,11231.749865807837,9.326499856235552,below_median,12884.130129618063,2012,0
2016,TO,1700400,0.29808177688036347,0.7019182231196366,0.0,0.0,1,11231.749865807837,9.326499856235552,below_median,12884.130129618063,2012,1
2012,TO,1701101,0.0,1.0,0.0,0.0,1,12035.887937022459,9.395648127057079,below_median,12884.130129618063,2012,0
2016,TO,1701101,1.0,0.0,0.0,0.0,1,12035.887937022459,9.395648127057079,below_median,12884.130129618063,2012,1
2012,TO,1702406,1.0,0.0,0.0,0.0,1,11355.767415518218,9.337481036185357,below_median,12884.130129618063,2012,0
2016,TO,1702406,0.5132802124833997,0.4867197875166003,0.0,0.0,1,11355.767415518218,9.337481036185357,below_median,12884.130129618063,2012,1
2012,TO,1702703,0.0011627906976744186,0.9988372093023256,0.0,0.0,1,7777.0791654758505,8.9589361180794,below_median,12884.130129618063,2012,0
2016,TO,1702703,0.0,1.0,0.0,0.0,1,7777.0791654758505,8.9589361180794,below_median,12884.130129618063,2012,1
2012,TO,1703107,0.5488347735009165,0.4511652264990835,0.0,0.0,1,8658.441558441558,9.066290026752467,below_median,12884.130129618063,2012,0
2016,TO,1703107,0.0,1.0,0.0,0.0,1,8658.441558441558,9.066290026752467,below_median,12884.130129618063,2012,1
2012,TO,1703206,0.4076256499133449,0.47694974003466206,0.11542461005199307,0.0,1,10461.278703286807,9.255435977115509,below_median,12884.130129618063,2012,0
2016,TO,1703206,0.3973906911142454,0.6026093088857546,0.0,0.0,1,10461.278703286807,9.255435977115509,below_median,12884.130129618063,2012,1
2012,TO,1703602,0.5288461538461539,0.47115384615384615,0.0,0.0,1,12743.048897411314,9.452741217402698,below_median,12884.130129618063,2012,0
2016,TO,1703602,1.0,0.0,0.0,0.0,1,12743.048897411314,9.452741217402698,below_median,12884.130129618063,2012,1
2012,TO,1703701,1.0,0.0,0.0,0.0,1,13011.085626911316,9.473557013598668,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1703701,0.44356796116504854,0.5564320388349514,0.0,0.0,1,13011.085626911316,9.473557013598668,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1704600,0.5461031833150384,0.45389681668496157,0.0,0.0,1,10118.2156133829,9.222092604506516,below_median,12884.130129618063,2012,0
2016,TO,1704600,0.4296600234466589,0.5703399765533411,0.0,0.0,1,10118.2156133829,9.222092604506516,below_median,12884.130129618063,2012,1
2012,TO,1705102,0.8841539098055441,0.11584609019445594,0.0,0.0,1,12466.442953020134,9.430795749628592,below_median,12884.130129618063,2012,0
2016,TO,1705102,0.8255560401221108,0.17444395987788922,0.0,0.0,1,12466.442953020134,9.430795749628592,below_median,12884.130129618063,2012,1
2012,TO,1705508,0.45104617824681265,0.0,0.5489538217531873,0.0,1,12844.356748224152,9.460659830300484,below_median,12884.130129618063,2012,0
2016,TO,1705508,0.6150652431791221,0.013318235738164564,0.37161652108271326,0.0,1,12844.356748224152,9.460659830300484,below_median,12884.130129618063,2012,1
2012,TO,1705557,0.5107960038672252,0.4892039961327747,0.0,0.0,1,8483.479002344915,9.04587590436293,below_median,12884.130129618063,2012,0
2016,TO,1705557,0.21166237113402062,0.7883376288659794,0.0,0.0,1,8483.479002344915,9.04587590436293,below_median,12884.130129618063,2012,1
2012,TO,1705607,0.37824897400820795,0.6217510259917921,0.0,0.0,1,7331.567541536238,8.899944624887315,below_median,12884.130129618063,2012,0
2016,TO,1705607,0.5959699453551912,0.40403005464480873,0.0,0.0,1,7331.567541536238,8.899944624887315,below_median,12884.130129618063,2012,1
2012,TO,1706100,0.6439813788516958,0.3560186211483041,0.0,0.0,1,9377.596233730268,9.14607874409803,below_median,12884.130129618063,2012,0
2016,TO,1706100,0.46630076838638856,0.5336992316136114,0.0,0.0,1,9377.596233730268,9.14607874409803,below_median,12884.130129618063,2012,1
2012,TO,1707009,0.39784608950230027,0.36836051861145963,0.23379339188624007,0.0,1,15567.2377853475,9.65292384288209,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1707009,0.0,0.6482520925652387,0.3517479074347612,0.0,1,15567.2377853475,9.65292384288209,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1707207,0.0,1.0,0.0,0.0,1,8228.13156053184,9.01531424001447,below_median,12884.130129618063,2012,0
2016,TO,1707207,0.4623921085080148,0.5376078914919852,0.0,0.0,1,8228.13156053184,9.01531424001447,below_median,12884.130129618063,2012,1
2012,TO,1707553,0.4710467706013363,0.5289532293986637,0.0,0.0,1,9921.295077652014,9.202438743940387,below_median,12884.130129618063,2012,0
2016,TO,1707553,0.6065318818040435,0.39346811819595645,0.0,0.0,1,9921.295077652014,9.202438743940387,below_median,12884.130129618063,2012,1
2012,TO,1708254,1.0,0.0,0.0,0.0,1,32458.70809484873,10.387724040364306,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1708254,0.051969823973176864,0.9480301760268232,0.0,0.0,1,32458.70809484873,10.387724040364306,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1709302,0.38025242419578265,0.5132368785593351,0.10651069724488225,0.0,1,14765.2126177104,9.600029194190183,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1709302,0.36782049318425486,0.6321795068157451,0.0,0.0,1,14765.2126177104,9.600029194190183,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1709807,0.4429530201342282,0.5570469798657718,0.0,0.0,1,14586.791350087668,9.587871696157743,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1709807,0.12937812723373837,0.8706218727662616,0.0,0.0,1,14586.791350087668,9.587871696157743,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1711803,0.36152471709350803,0.2870756402620607,0.3513996426444312,0.0,1,8007.220216606498,8.988098940705111,below_median,12884.130129618063,2012,0
2016,TO,1711803,0.4307347167694896,0.5692652832305104,0.0,0.0,1,8007.220216606498,8.988098940705111,below_median,12884.130129618063,2012,1
2012,TO,1711902,0.5502366217692027,0.4497633782307972,0.0,0.0,1,24119.5822936882,10.09077933285071,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1711902,1.0,0.0,0.0,0.0,1,24119.5822936882,10.09077933285071,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1711951,0.0,1.0,0.0,0.0,1,6199.945593035909,8.73229579567789,below_median,12884.130129618063,2012,0
2016,TO,1711951,0.09991532599491956,0.9000846740050804,0.0,0.0,1,6199.945593035909,8.73229579567789,below_median,12884.130129618063,2012,1
2012,TO,1712009,1.0,0.0,0.0,0.0,1,12374.559548978154,9.423397994801716,below_median,12884.130129618063,2012,0
2016,TO,1712009,0.289440734557596,0.710559265442404,0.0,0.0,1,12374.559548978154,9.423397994801716,below_median,12884.130129618063,2012,1
2012,TO,1712157,0.4992378048780488,0.5007621951219512,0.0,0.0,1,31667.867867867866,10.363057813864653,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1712157,0.0,1.0,0.0,0.0,1,31667.867867867866,10.363057813864653,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1712405,0.5852498017446471,0.4147501982553529,0.0,0.0,1,5842.572658772874,8.672926502582646,below_median,12884.130129618063,2012,0
2016,TO,1712405,1.0,0.0,0.0,0.0,1,5842.572658772874,8.672926502582646,below_median,12884.130129618063,2012,1
2012,TO,1713205,0.7397399949018608,0.2602600050981392,0.0,0.0,1,24330.019386588458,10.09946623259552,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1713205,0.15382646531865882,0.8461735346813412,0.0,0.0,1,24330.019386588458,10.09946623259552,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1713304,0.6450069260798388,0.35499307392016116,0.0,0.0,1,9476.190476190477,9.156537665983207,below_median,12884.130129618063,2012,0
2016,TO,1713304,0.0,1.0,0.0,0.0,1,9476.190476190477,9.156537665983207,below_median,12884.130129618063,2012,1
2012,TO,1713601,0.459552495697074,0.4037373985738874,0.1367101057290386,0.0,1,10503.023322775698,9.25941843020259,below_median,12884.130129618063,2012,0
2016,TO,1713601,0.4996166624073601,0.5003833375926399,0.0,0.0,1,10503.023322775698,9.25941843020259,below_median,12884.130129618063,2012,1
2012,TO,1714203,0.1641991924629879,0.750432609113632,0.08536819842338011,0.0,1,9039.35262166057,9.109342838173747,below_median,12884.130129618063,2012,0
2016,TO,1714203,0.7526315789473684,0.24736842105263157,0.0,0.0,1,9039.35262166057,9.109342838173747,below_median,12884.130129618063,2012,1
2012,TO,1715002,0.37958236658932715,0.6204176334106729,0.0,0.0,1,7193.623639191291,8.88095030695589,below_median,12884.130129618063,2012,0
2016,TO,1715002,0.4077181208053691,0.5922818791946308,0.0,0.0,1,7193.623639191291,8.88095030695589,below_median,12884.130129618063,2012,1
2012,TO,1715101,0.23152553124008882,0.7684744687599112,0.0,0.0,1,7466.528818816231,8.918185487238917,below_median,12884.130129618063,2012,0
2016,TO,1715101,0.2438880706921944,0.7561119293078056,0.0,0.0,1,7466.528818816231,8.918185487238917,below_median,12884.130129618063,2012,1
2012,TO,1715150,0.5127701375245579,0.48722986247544203,0.0,0.0,1,7900.349650349651,8.97466229701362,below_median,12884.130129618063,2012,0
2016,TO,1715150,0.421968787515006,0.578031212484994,0.0,0.0,1,7900.349650349651,8.97466229701362,below_median,12884.130129618063,2012,1
2012,TO,1715259,0.5838252656434475,0.41617473435655256,0.0,0.0,1,20600.638977635783,9.933077372628448,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1715259,0.49468382764409624,0.5053161723559038,0.0,0.0,1,20600.638977635783,9.933077372628448,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1715507,0.0,1.0,0.0,0.0,1,13388.941849380362,9.502184410124183,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1715507,0.6152841280209014,0.3847158719790986,0.0,0.0,1,13388.941849380362,9.502184410124183,above_or_equal_median,12884.130129618063,2012,1
2012,TO,1715754,1.0,0.0,0.0,0.0,1,9827.913279132792,9.192981909745077,below_median,12884.130129618063,2012,0
2016,TO,1715754,0.5855405992184107,0.4144594007815892,0.0,0.0,1,9827.913279132792,9.192981909745077,below_median,12884.130129618063,2012,1
2012,TO,1716208,0.27560771165129927,0.7243922883487007,0.0,0.0,1,29224.26648591072,10.282754687168511,above_or_equal_median,12884.130129618063,2012,0
2016,TO,1716208,0.502558536207164,0.4974414637928361,0.0,0.0,1,29224.26648591072,10.282754687168511,above_or_equal_median,12884.130129618063,2012,1
