id_municipio,pc1_2006_2010_score,pc1_2006_2010_score_z,pt_share_mean_2006_2010
2704203,0.7637114306691347,0.9980118996739592,0.7636027307586967
2704302,0.437502067470607,-1.0789088201369317,0.4396540922294214
2704401,0.7050134497753758,0.6242916252650433,0.705197200439412
2704500,0.5901818834408614,-0.10682184453240566,0.5930277961052386
2704609,0.552664633906496,-0.34568792778709584,0.5540831182582224
2704708,0.44964698784070267,-1.0015841335927445,0.4539492649057601
2704807,0.6102125890286064,0.020710323948916576,0.6110712064989301
2704906,0.6469979665297272,0.25491669978383236,0.6488204674052709
2705002,0.8604597163369783,1.613992131324877,0.8599484486251338
2705101,0.521450302005078,-0.5444243835572339,0.5256083895227155
2705200,0.5423185200312649,-0.41155991277948584,0.5456120289629376
2705309,0.7781208054023128,1.0897539902424749,0.7786644987780063
2705408,0.75804405425215,0.9619286573292581,0.7592022158785948
2705507,0.5665984849025827,-0.2569734177044477,0.5704339811124961
2705606,0.4926779172269166,-0.7276133684416648,0.491773987817167
2705705,0.5817419270000282,-0.16055764240893597,0.5853030664243501
2705804,0.8534066083326013,1.5690861666103095,0.8518656214350484
2705903,0.7542996006438074,0.9380883444477284,0.7543842714895347
2706000,0.6858767112394449,0.5024511962069427,0.6875771260342234
2706109,0.7792415874185282,1.0968898227919917,0.7777282657553275
2706208,0.815285425541761,1.3263749408328633,0.8166116605268968
2706307,0.5720297362009934,-0.22239354468803765,0.5725010360188649
2706406,0.7604542536773775,0.977273995905836,0.7601214266942495
2706422,0.8684776859257151,1.6650412091513962,0.8669440489032667
2706448,0.5043941570821893,-0.6530180193839471,0.5081807780320367
2706505,0.7080551445889713,0.6436575898705812,0.7105685709224161
2706604,0.7657244944250154,1.0108287415447563,0.7665676875425781
2706703,0.5234906232950213,-0.5314339975039207,0.5220857469120976
2706802,0.6479312979133278,0.2608590653555721,0.6486478624843532
2706901,0.36183864863554704,-1.5606452141184486,0.3647219307318858
2707008,0.7448441348888036,0.8778869677935641,0.7471037811745775
2707107,0.8185425356033847,1.3471124184679677,0.8169864155706017
2707206,0.7269808595832192,0.7641544671624425,0.7265466174941033
2707305,0.47246275484254197,-0.8563199426453537,0.47705150049116807
2707404,0.5737155693461644,-0.2116601256499744,0.5782831108186607
2707503,0.5523423602348215,-0.3477397906140465,0.5515560764075004
2707602,0.7394370853353092,0.8434611832587945,0.741978866403861
2707701,0.5627322558936598,-0.28158905429265574,0.5641008744561832
2707800,0.518288546482158,-0.5645547547156256,0.5255063379642301
2707909,0.5943965904474373,-0.0799875065353012,0.5958975976449561
2708006,0.630639679147119,0.15076620676170804,0.6314917962508388
2708105,0.7438112699619261,0.8713108887185677,0.745838722717591
2708204,0.564685710588405,-0.269151733392523,0.5624292499758006
2708303,0.7019156771026125,0.6045686222640209,0.7003731519482113
2708402,0.664688832357894,0.3675514979688036,0.6622520476457296
2708501,0.6872143759769584,0.5109678849440814,0.6881242022306469
2708600,0.38037311831556864,-1.442639330621732,0.38274726696369876
2708709,0.5702379340329632,-0.23380165085671062,0.5762117063349682
2708808,0.7234313762084132,0.7415554973061654,0.7248055049219382
2708907,0.47938263083095517,-0.8122622440007243,0.4798865115441189
2708956,0.8072263392225425,1.2750640796270112,0.807135244049851
2709004,0.7447011081758846,0.8769763405183838,0.7442100684888633
2709103,0.7008079436387118,0.5975158676752349,0.7006500734886635
2709152,0.5477922110261666,-0.37670983327936136,0.5511449097707755
2709202,0.7459641404929649,0.8850178570567614,0.7462280679875466
2709301,0.6326468259239276,0.1635453762116002,0.6334064037207894
2709400,0.6932838102923765,0.5496109630078808,0.6956197445348891
2800100,0.6392505287414939,0.20559005290265508,0.638753626795896
2800209,0.49520140770487275,-0.7115467245890086,0.4968765528398017
2800308,0.5119981413123704,-0.6046047174298673,0.5141930995742424
2800407,0.6006749800558929,-0.040014044900139316,0.5991361388986519
2800506,0.47484793999572106,-0.8411338657754261,0.4769117852282517
2800605,0.474260073252868,-0.8448767154801299,0.47361030325695697
2800670,0.6800937198849123,0.4656318527983157,0.6805445473937102
2800704,0.6695604933314989,0.3985685525277693,0.6700345041474562
2801009,0.627404777187537,0.13017012441589265,0.6269627847091305
2801108,0.636048192772238,0.1852013127968246,0.634344141697083
2801207,0.7633985814134236,0.9960200405348081,0.7636833309381097
2801306,0.5138824079359898,-0.5926079054626353,0.516143540169868
2801405,0.49736990836914263,-0.6977402417940779,0.4957366428014962
2801504,0.5890096465108501,-0.11428528195368669,0.5858510726968563
2801603,0.5962076162077525,-0.06845700695420537,0.596175866900801
2801702,0.7933685631054844,1.1868339256369111,0.7925791792256349
2801900,0.6234644091738956,0.10508245712465274,0.62261632665668
2802007,0.4890006113508054,-0.7510261628884315,0.48794347435891594
2802106,0.6764431663426955,0.44238938600868294,0.6765580360506864
2802205,0.5497099588593334,-0.36449985202369584,0.5520034228983858
2802304,0.5166687177496008,-0.5748679346446326,0.516980979829996
2802403,0.6023845101485353,-0.029129751341745835,0.5978909294899502
