id_municipio,pc1_score,pt_share_mean_runoff,pt_share_mean_first_round,left_coalition_share_mean_first_round
1506187,0.6065338850104789,0.6079766745596128,0.5766714960687426,0.6435374010331351
1506195,0.49496072453207485,0.4988407985597165,0.477519577504067,0.5130521439688119
1506203,0.5836105021897899,0.5888360188448143,0.5440019693064424,0.6377641844578118
1506302,0.6826067840091334,0.6854714591590808,0.655445605026857,0.7327092968443858
1506351,0.5983434881328118,0.6016807585698913,0.5584307715195477,0.6680837091484567
1506401,0.6888180929505242,0.6895073084037909,0.6870714910589063,0.7391494858759672
1506500,0.5839160773450222,0.5882760350996755,0.5264698408214165,0.6669605625594226
1506559,0.5925587004078878,0.5937004135500118,0.5808322950161804,0.6356196974704874
1506583,0.5491861774315132,0.5499371903259274,0.5154452533824431,0.5734572653634309
1506609,0.5614418463704124,0.5647630919071008,0.5261749247539164,0.6026869067255846
1506708,0.5129796059752011,0.5124146642490436,0.45220882757727626,0.5137530122173622
1506807,0.4409273140468817,0.44381614440114864,0.37393030321023984,0.5340804571063461
1506906,0.7329802384076767,0.7330167769335536,0.6847415732024532,0.7476637812142465
1507003,0.6323790960142547,0.6353621963558971,0.6030342954039233,0.6862300051411104
1507102,0.6185951708987923,0.6236907027812294,0.5919741966795843,0.6780721435398234
1507151,0.6200551313740924,0.6210491835475943,0.573318013585388,0.6508719138093518
1507201,0.5654979533740376,0.5685230698678685,0.5490007925990957,0.6023830149982511
1507300,0.49385004034665214,0.49442449387457654,0.45691960422201,0.5046817068949694
1507409,0.5851513447234863,0.5875211424497422,0.5250914778456032,0.6171796477481065
1507458,0.569349083205426,0.5702578764472009,0.5225708972318306,0.6049421675803979
1507466,0.6288671071452547,0.6312162006499601,0.618018015272467,0.6999648391720698
1507474,0.707932385540193,0.708476699213125,0.6659075446075459,0.7394617285127364
1507508,0.6784449079582329,0.6794320552189506,0.6325178053947446,0.7119946799026119
1507607,0.5534705421860739,0.5590579465282294,0.5235744906287457,0.597798405649144
1507706,0.71170738971815,0.7131031012137466,0.6999628966457498,0.7542401366663262
1507755,0.4672420079147499,0.46994224540939716,0.4110086002252346,0.45193196647141837
1507805,0.546011996678079,0.5509322796040242,0.5352469299449084,0.5737503096388555
1507904,0.7846160263854641,0.7839745966972971,0.7482862649874678,0.8306784716058573
1507953,0.48892345406093074,0.49775832931711816,0.4733854065115546,0.5301842558833489
1507961,0.6576463778193661,0.6598577245240768,0.6252189935892103,0.7101645645462845
1507979,0.6242055852448771,0.6265744244708887,0.5942296751351924,0.676653948635463
1508001,0.6663981209951383,0.6656021439857561,0.6317319307735886,0.70004995135885
1508035,0.7485818802073212,0.7478249607251476,0.7262440699903933,0.7864344618955533
1508050,0.4572903849253581,0.4576428723261364,0.4366581129433766,0.4619319138343692
1508084,0.5427103969973921,0.5424735657207415,0.494709969002659,0.561606646598037
1508100,0.6471275504389287,0.648526028387778,0.5939870557982377,0.7037996979587154
1508126,0.6171033086512432,0.6182594094468686,0.5868175571075596,0.668617378410227
1508159,0.3283635169338984,0.33433232825708514,0.3152374471586141,0.34135885843024766
1508209,0.6785108189401583,0.6821474390232306,0.6356371725486764,0.7372831277308599
1508308,0.8127407097912913,0.812489051920179,0.7853962011506281,0.8357842735313271
1508357,0.4514057988647363,0.4541732398816493,0.4389543830534827,0.507519615517765
1508407,0.4917895248468601,0.49209035585324873,0.4236115916166671,0.5040644441106269
1600055,0.6698389118872833,0.6702215606373603,0.5795516840717723,0.7443041075045601
1600105,0.7860255040974433,0.7849361472407868,0.6865528071538467,0.8154216952408824
1600154,0.7544276413332003,0.753961129981496,0.6654982021760116,0.7936335140481875
1600204,0.7269623588211537,0.7256272660742824,0.6327071649783175,0.759315112584439
1600212,0.702445362742466,0.7048830717503454,0.6196218224564132,0.779871179394743
1600238,0.6540921204265777,0.6534181608709257,0.5506432421694819,0.762360859062833
1600253,0.7327570166502035,0.7328790528949188,0.6179036204416106,0.7733035430113347
1600279,0.7240990956859338,0.7236324734572354,0.6458118194056204,0.776063266018762
1600303,0.617440679943039,0.6179818887244966,0.451293473742498,0.7051802159052176
1600402,0.7305785362661127,0.7306840428804025,0.6513477369053188,0.7755938381713082
1600501,0.718690670778555,0.7182816218204593,0.6248911311248335,0.7967301958769745
1600535,0.7550105840162558,0.7542746040266284,0.6726553534521269,0.7894570216909842
1600550,0.774897932386206,0.7744517510326577,0.6817244952402127,0.8273406559208719
1600600,0.6401769490656801,0.639794778248015,0.5114587889295125,0.721770833322735
1600709,0.6990530345175958,0.7008872186890831,0.6420222447678268,0.76412385527434
1600808,0.7580356652489212,0.7602490463543132,0.7036717360842775,0.7886536931937148
1700251,0.7010988038319247,0.6995324164097089,0.6144317599750256,0.7177587975688007
1700301,0.727374244933115,0.728864924736797,0.6191901431900297,0.7551646864098811
1700350,0.6770184576822699,0.6760057279125414,0.5976113224262091,0.6999762587178687
1700400,0.5670167001281499,0.5687949890133783,0.5086896835471405,0.5852639425220901
1700707,0.5744859522223138,0.5713374522580612,0.5035189485659405,0.6067778557500921
1701002,0.7000674025229151,0.6999466560059465,0.6347668549191758,0.7367681580028017
1701051,0.587339865511572,0.5888105107529666,0.5060353992101624,0.6050999590602969
1701101,0.6444208454890865,0.6466680600499716,0.5527970566590826,0.672631291963042
1701309,0.6399860858984543,0.6452979504418187,0.5554605804019741,0.6472940873150939
1701903,0.6983170007299335,0.698637505301939,0.6269814110403579,0.7304566012772146
1702000,0.41392588203008895,0.41544889037768457,0.3741077571567197,0.47238645051833306
1702109,0.608822413832902,0.6127958248940678,0.4713323293020386,0.6803698598721271
1702158,0.712140637316112,0.7160356585225953,0.6327173886593713,0.7226784013289859
1702208,0.6232464499438229,0.6261809664465852,0.5323609823864739,0.6616339664923528
1702307,0.6664717296289547,0.668581628843321,0.5995980626289569,0.702788291594842
1702406,0.7769191165739158,0.7767254338140709,0.6644688023887503,0.7787784697848918
1702554,0.7037207593944265,0.7063876480074249,0.6209040047148578,0.7151561510460988
1702703,0.678435703172882,0.6788389161525812,0.6132449234153882,0.713704676335461
1702901,0.6699477215570432,0.6715900886163698,0.6003458170302446,0.6938152024846049
1703008,0.7441811937820432,0.7473938374069816,0.6363325235622223,0.7319596347234137
1703057,0.535287896069265,0.5363603954861428,0.4980053303099459,0.589592582877497
1703073,0.7382529149274701,0.7379435251109049,0.6629001359659878,0.7639120452546774
1703107,0.6904524227738498,0.6898343994091456,0.6114341738755235,0.703607566981533
1703206,0.47462388102322584,0.47554502406361543,0.4393054405060987,0.5131375493481691
1703305,0.6781775681157841,0.6781196377153035,0.5883842806848967,0.6822336418595407
1703602,0.6280047989923553,0.6299692495082222,0.5869254705523353,0.6714955978244396
1703701,0.6807791195607413,0.6805311172480576,0.5893842055915527,0.7380707067907872
1703800,0.6665691898704584,0.6691686132077316,0.6062883796311884,0.6921065703344338
1703826,0.7201503338425044,0.7247074184497211,0.6167493718986711,0.7308713519865867
1703842,0.6326982888774677,0.634754027513046,0.5888013451970827,0.6560797170589437
1703867,0.6562898259222187,0.6577389065929732,0.577302636534392,0.7040785731772927
1703883,0.6772011037944661,0.6802871335612483,0.5510901332584357,0.698579037639285
1703891,0.7591320415705534,0.7643077752217975,0.7224750344592555,0.7611168237942212
1703909,0.6873994886361027,0.6882066676048343,0.6282845678244601,0.7229808653819215
1704105,0.6690720027256909,0.6685540364305363,0.5918873789555437,0.6801773246442379
1704600,0.5446474963136988,0.5451563180666112,0.45693059272489606,0.5594294290841098
1705102,0.7080963043158339,0.7075102025055194,0.6430638473789255,0.7387874487462694
1705508,0.5184478751132129,0.5192620570268027,0.4697532287653547,0.575626667714087
1705557,0.5923623348323291,0.588681710004646,0.5121656580575104,0.6736806460878549
1705607,0.7023084738931415,0.7034046227804788,0.619194842066062,0.7444972122573975
1706001,0.6280358935582214,0.6281530522315242,0.5902619819476383,0.6545332761090678
1706100,0.6263618731894064,0.6270206293079119,0.5378105657843425,0.6894296154790497
1706258,0.5806530113008117,0.5814940868304261,0.5234582986581605,0.617734548249765
1706506,0.6868504324521172,0.6892698276312216,0.6082180536811411,0.7568752985220527
1707009,0.6456732662661134,0.6469810487289154,0.5404868205491531,0.6887945118701505
1707108,0.6589963380758644,0.6593867502687937,0.5898546067890119,0.6826451971622299
1707207,0.7020100497376949,0.6994687137760872,0.6375523529030723,0.7358984071402341
1707306,0.5832370034508633,0.5851884984129945,0.5398135060907431,0.6431095791326008
1707405,0.7605895188641042,0.7605245646037124,0.6981227770889674,0.7858682535224091
1707553,0.5307745661592417,0.5310425659018673,0.44582795965247435,0.580370919889691
1707652,0.6290962367053133,0.6279903096462297,0.5643676200048854,0.6672532067363562
1707702,0.6596668839253538,0.6635280393000126,0.5747152593577997,0.6966931157813008
1708205,0.5704536221093205,0.5703542285695967,0.5066296568231916,0.6211987097734732
1708254,0.5335714427939824,0.5313475024812625,0.4462181424504566,0.5655402712748419
1708304,0.5390972758701161,0.5438218226262536,0.5101624032359147,0.5804831783121635
1709005,0.7334585838697596,0.7334043766429289,0.6779726871707915,0.7706208245981602
1709302,0.5906807440211677,0.5913930784810241,0.5015965566501458,0.655971311712555
1709500,0.5615558158992878,0.5630096997457633,0.45937839445237927,0.6324147030654496
1709807,0.6075222028791002,0.6111446451302388,0.5484307681172816,0.6698550716388233
1710508,0.611903068895948,0.6126344033215521,0.5499887872831232,0.6438775882805151
