municipality_id,state,pct_votes_pt_2018_runoff,pct_votes_pt_2014_runoff,total_valid_votes_2018_runoff,exit_rate_2018,log_gdp_pc
1505551,PA,0.5015935278254474,0.6095679012345679,4079,0.049051692401647584,9.669476725899926
1505601,PA,0.6775823027347152,0.6803541156526652,5741,0.0665070203998325,8.827671780123879
1505635,PA,0.5119180633147113,0.6481098363738951,5370,0.04381116269632978,9.804257275240936
1505650,PA,0.4772883216687251,0.5310603871713377,7287,0.03813126963065515,8.999789271362221
1505700,PA,0.7848640069259072,0.6995384615384616,13861,0.10676162552632353,8.843108442442555
1505809,PA,0.7072375570528147,0.6261077027948193,18404,0.027937349758393133,9.58988372077433
1505908,PA,0.7112994350282486,0.7343505836933542,12390,0.04273999180624282,8.943501729575866
1506005,PA,0.6348158218424289,0.6381776082811224,15447,0.03644392677996109,9.175441431437058
1506104,PA,0.7018246550956831,0.6208435960591133,6741,0.07513912364785794,9.821958458429515
1506112,PA,0.7411666666666666,0.6240464344941957,6000,0.15903058638552214,8.883690958650943
1506138,PA,0.3368183027400904,0.4678073440364424,37590,0.030722844244566054,9.973835823335497
1506161,PA,0.4364025213867627,0.4876179900055524,8884,0.0340800728158413,10.179615588067099
1506187,PA,0.4832039879907098,0.6255381764673824,17653,0.0254500437884922,9.234108224993363
1506195,PA,0.497607223476298,0.6149074250811224,11075,0.034695595366334805,8.864426290840164
1506203,PA,0.6445194688273689,0.6260479337212743,22215,0.11174136693985345,9.361751303702007
1506302,PA,0.7476946721311475,0.7192936899506621,11712,0.031811499140931246,8.9183571685546
1506351,PA,0.5872876624930218,0.6419659735349716,12539,0.1312110786445416,9.026781574071725
1506401,PA,0.7593081207856933,0.7284824462061155,3411,0.047926157504205764,8.844554438398156
1506500,PA,0.5465864089973071,0.60880298846841,31565,0.030114171423295963,9.29332658259389
1506559,PA,0.7398216362931369,0.6149284638554217,10316,0.04133561146344915,9.014384070710191
1506583,PA,0.4351875478438377,0.5389955083707636,7838,0.32687429835378495,9.800882269935478
1506609,PA,0.5647883489859806,0.5762602326583369,14694,0.14920516007574608,9.6501766215192
1506708,PA,0.4093891579440712,0.4816389956653308,12802,0.02318931645943429,9.379963468853605
1506807,PA,0.4363456464379947,0.4158794907313949,160696,0.03389662723520268,9.683591883853088
1506906,PA,0.8113636363636364,0.7819444444444444,4400,0.2972706393560507,8.820737683395903
1507003,PA,0.6885490488623648,0.6896975657732972,16086,0.044449383896838675,9.37784764444166
1507102,PA,0.726338329764454,0.6696791226645004,9340,0.03457693561408698,8.97675715196122
1507151,PA,0.6175467603596155,0.6359845402766476,9677,0.03272652700076265,9.312855531037217
1507201,PA,0.7476702508960573,0.5960294878427315,15345,0.17769018341951465,9.057641350236327
1507300,PA,0.3992223238792314,0.4673199549887472,21860,0.028054752529273405,9.322379640326092
1507409,PA,0.6344495688790857,0.5974714518760196,9974,0.035474883040227514,9.601095402779633
1507458,PA,0.5320898685883849,0.5677322427176362,11795,0.027189209962792255,9.884136625856817
1507466,PA,0.717312661498708,0.6653082017320427,3870,0.4010244882841194,8.904571973750219
1507474,PA,0.696253765060241,0.7114155251141553,10624,0.29672399170804337,8.88104918932868
1507508,PA,0.6478956727919384,0.7157979149959903,6748,0.035969615871383843,9.079437209348493
1507607,PA,0.6552102950408035,0.5975243360173056,25488,0.026652892848032156,9.358039164467966
1507706,PA,0.786424720977906,0.7356803797468354,13171,0.0314874184822253,8.981376906476088
1507755,PA,0.5427574171029669,0.521774193548387,2865,0.37352486475176483,9.74211446696712
1507805,PA,0.6627570228786562,0.6624660721209771,6906,0.06859127264547574,9.345475343456382
1507904,PA,0.7552851236445901,0.7569610182975338,12819,0.03630622357301257,8.91828301643666
1507953,PA,0.5580489736651046,0.5858245272525028,30302,0.026342473223381752,9.066262523504918
1507961,PA,0.6783407492464475,0.681271981242673,6967,0.25157102897600275,8.711435475968969
1507979,PA,0.5855786219081273,0.6179775280898876,9056,0.0406559347198766,10.21867927626774
1508001,PA,0.6286631359332371,0.6099336330550204,31155,0.034679560389336554,9.27071676875944
1508035,PA,0.8133317275847535,0.7356146052380043,16607,0.10267795948644609,8.858444476304658
1508050,PA,0.3916440759049593,0.5155091031692515,6271,0.04586731990012578,9.657364375355991
1508084,PA,0.3730379671859267,0.5102316720948811,16883,0.04109585633740937,9.900128015094994
1508100,PA,0.5486855419945067,0.6266646324186482,48423,0.026372942371895514,11.108127377639894
1508126,PA,0.5776160145586897,0.620750465366905,10990,0.03864810157109358,10.046675438936685
1508159,PA,0.3330924855491329,0.4506473953628425,17992,0.03045657224116812,9.391359369359373
1508209,PA,0.6921371810957758,0.7126350163275559,23910,0.016078230150532308,8.87994353077292
1508308,PA,0.8306533994173508,0.8498001372794444,26431,0.032101593634951686,8.983346192203582
1508357,PA,0.5152065365410804,0.4896796056685151,8812,0.5506990271723284,12.584390478283538
1508407,PA,0.3734542073454207,0.4442429737080689,21510,0.02087938025365001,10.22609958259745
1600055,AP,0.5090311986863711,0.6234190126478988,2436,0.35062017138701207,9.558921966927175
1600105,AP,0.6471609223902802,0.7445237509229633,4033,0.17256904316449007,9.629219738487404
1600154,AP,0.597549990992614,0.7144886363636364,5551,2.745942696697605,9.879352031618529
1600204,AP,0.652670962377884,0.6707513057452792,4811,0.31957070183673614,9.617707386220726
1600212,AP,0.7102499094530967,0.7332038834951456,2761,0.04153224859176117,9.472232282274238
1600238,AP,0.5636507101525513,0.6281473628412404,3802,0.005081286805792358,11.160069179976567
1600253,AP,0.6693121693121693,0.7367921543815248,3780,0.11920054753759764,9.46042061694187
1600279,AP,0.589107590547821,0.6754329380241155,18747,0.2315071688404854,9.81204612827407
1600303,AP,0.4485106499730207,0.5840069542774183,218686,0.07927226884531247,10.006973558495217
