slug,label,category,family,data_frequency,term,estimate,std.error,conf.low,conf.high,statistic,p.value,event_time,reference_event_time,event_time0_estimate,estimate_ref0,conf.low_ref0,conf.high_ref0
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,-3,-10.721219780084706,2.118632780153648,-14.873740029185855,-6.568699530983555,-5.060442697062007,4.182841579463335e-07,-3,0,-8.247571542709904,-2.4736482373748014,-6.626168486475951,1.678872011726349
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,-2,-9.999697578974452,2.3006389045417133,-14.50894983187621,-5.4904453260726935,-4.346487212414757,1.3833511231212733e-05,-2,0,-8.247571542709904,-1.7521260362645474,-6.261378289166306,2.757126216637211
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,-1,-11.052128154000073,2.2928953777940597,-15.546203094476429,-6.558053213523717,-4.820162429143656,1.4344138383489191e-06,-1,0,-8.247571542709904,-2.8045566112901685,-7.298631551766524,1.6895183291861873
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,0,-8.247571542709904,1.7729109171086297,-11.72247694024282,-4.77266614517699,-4.651994334921544,3.287401127741895e-06,0,0,-8.247571542709904,0.0,0.0,0.0
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,1,-10.088081007498385,1.7648283773805324,-13.547144627164226,-6.62901738783254,-5.716182455356785,1.0894376235575571e-08,1,0,-8.247571542709904,-1.8405094647884805,-5.299573084454321,1.6185541548773648
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,2,-12.4748194368172,2.0003463576388647,-16.395498297789377,-8.554140575845027,-6.236329718190413,4.479564268879092e-10,2,0,-8.247571542709904,-4.227247894107295,-8.147926755079473,-0.30656903313512274
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,3,-7.479686797681386,2.566068922354092,-12.509181885495408,-2.450191709867365,-2.914842517487636,0.0035586806684998,3,0,-8.247571542709904,0.7678847450285184,-4.261610342785504,5.797379832842539
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,4,-11.885021291707778,2.623666466449485,-17.027407565948767,-6.742635017466788,-4.529928420281012,5.900367327531385e-06,4,0,-8.247571542709904,-3.6374497489978737,-8.779836023238863,1.5049365252431164
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,5,-12.106775090093448,3.5658541344767083,-19.0958491936678,-5.1177009865191,-3.395196391528821,0.0006857938828929425,5,0,-8.247571542709904,-3.8592035473835438,-10.848277650957895,3.129870556190804
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,6,-5.962130957232677,3.62659992707084,-13.070266814291523,1.1460048998261687,-1.644000186711584,0.1001761638090116,6,0,-8.247571542709904,2.285440585477227,-4.822695271581619,9.393576442536073
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,7,-5.308915269740491,4.395332604767865,-13.923767175085503,3.305936635604524,-1.2078529083286238,0.2271038460773578,7,0,-8.247571542709904,2.9386562729694132,-5.676195632375599,11.553508178314429
sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,sinasc_all,annual,8,-7.497225035264371,4.829100240561634,-16.962261506765174,1.9678114362364312,-1.552509714396077,0.1205403101232627,8,0,-8.247571542709904,0.7503465074455331,-8.71468996405527,10.215382978946336
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,-8,0.156507586630493,0.0778186632881931,0.0039830065856344,0.3090321666753517,2.0111831791672365,0.044306111819936,-8,0,0.1824431944506989,-0.025935607820205903,-0.17846018786506448,0.12658897222465282
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,-7,0.0630126819353097,0.0742299795859745,-0.0824780780532003,0.2085034419238197,0.8488845381174767,0.395945543299942,-7,0,0.1824431944506989,-0.11943051251538919,-0.2649212725038992,0.0260602474731208
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,-6,0.1131450751293817,0.0785919432296427,-0.0408951336007179,0.2671852838594815,1.4396523419554097,0.1499657830812887,-6,0,0.1824431944506989,-0.0692981193213172,-0.2233383280514168,0.08474208940878258
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,-5,0.0542414752539107,0.0810352788208915,-0.1045876712350366,0.2130706217428581,0.6693563105249279,0.5032682141407903,-5,0,0.1824431944506989,-0.1282017191967882,-0.2870308656857355,0.0306274272921592
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,-4,0.0521671593112845,0.0834200461009029,-0.1113361310464852,0.2156704496690544,0.6253551963779113,0.5317379608019941,-4,0,0.1824431944506989,-0.13027603513941438,-0.2937793254971841,0.03322725521835551
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,-3,0.1185728054187252,0.0863629407052343,-0.0506985583635341,0.2878441692009845,1.3729593324459208,0.1697649896864091,-3,0,0.1824431944506989,-0.0638703890319737,-0.233141752814233,0.10540097475028559
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,-2,0.2560297724073122,0.0929287698276725,0.0738893835450741,0.4381701612695502,2.755118494327374,0.0058670882787158,-2,0,0.1824431944506989,0.07358657795661327,-0.1085538109056248,0.2557269668188513
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,-1,0.255855657548384,0.0894433446217563,0.0805467020897415,0.4311646130070264,2.8605332082600725,0.0042292925683635,-1,0,0.1824431944506989,0.07341246309768512,-0.1018964923609574,0.2487214185563275
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,0,0.1824431944506989,0.0800175745249549,0.0256087483817872,0.3392776405196106,2.2800390480943737,0.0226053726701399,0,0,0.1824431944506989,0.0,0.0,0.0
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,1,0.3241083609208399,0.0795133172338948,0.168262259142406,0.4799544626992738,4.076151922670374,4.578711022337296e-05,1,0,0.1824431944506989,0.141665166470141,-0.014180935308292897,0.2975112682485749
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,2,0.2443418105007844,0.0866059816243745,0.0745940865170103,0.4140895344845585,2.8213040937580747,0.0047828840620662,2,0,0.1824431944506989,0.06189861605008551,-0.1078491079336886,0.2316463400338596
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,3,0.2973369151446854,0.1129393375540047,0.0759758135388361,0.5186980167505348,2.6327134688788694,0.008470577418626,3,0,0.1824431944506989,0.11489372069398651,-0.1064673809118628,0.33625482229983594
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,4,0.3436098927343971,0.1126794536832068,0.1227581635153117,0.5644616219534825,3.0494458528388035,0.0022926395697328,4,0,0.1824431944506989,0.16116669828369823,-0.0596850309353872,0.3820184275027836
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,5,0.4264091328408547,0.1651076905031107,0.1027980594547575,0.7500202062269519,2.5826121820341297,0.0098055477738575,5,0,0.1824431944506989,0.2439659383901558,-0.07964513499594139,0.567577011776253
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,6,0.1891129113862912,0.1708423053585952,-0.1457380071165555,0.5239638298891379,1.10694427231795,0.268318023032804,6,0,0.1824431944506989,0.00666971693559229,-0.3281812015672544,0.341520635438439
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,7,0.3738788933653294,0.172819630922379,0.0351524167574665,0.7126053699731923,2.163405229891129,0.0305100256851962,7,0,0.1824431944506989,0.19143569891463053,-0.1472907776932324,0.5301621755224935
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,8,0.2696265590658475,0.1761873589188028,-0.075700664415006,0.6149537825467011,1.5303399785344802,0.1259325974290867,8,0,0.1824431944506989,0.08718336461514858,-0.2581438588657049,0.4325105880960022
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,-8,0.055122154843137,0.030246591833408,-0.0041611651503426,0.1144054748366167,1.822425321396158,0.0683904753903682,-8,0,0.0337840265100331,0.021338128333103897,-0.0379451916603757,0.0806214483265836
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,-7,0.0330155804774169,0.0283437788075034,-0.0225382259852896,0.0885693869401236,1.1648263522532436,0.2440892896255467,-7,0,0.0337840265100331,-0.0007684460326162004,-0.0563222524953227,0.0547853604300905
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,-6,0.0083946461988705,0.030035217343457,-0.0504743797943053,0.0672636721920464,0.2794934394140234,0.7798661720910955,-6,0,0.0337840265100331,-0.0253893803111626,-0.0842584063043384,0.0334796456820133
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,-5,0.0368281748338354,0.0315350899338491,-0.0249806014365089,0.0986369511041798,1.167847464874511,0.2428682983211113,-5,0,0.0337840265100331,0.003044148323802301,-0.058764627946542,0.06485292459414671
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,-4,0.0501623360021286,0.0313400557975118,-0.0112641733609945,0.1115888453652518,1.6005822174098094,0.1094694834650086,-4,0,0.0337840265100331,0.016378309492095497,-0.0450481998710276,0.0778048188552187
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,-3,0.0310378040208004,0.0319062525805693,-0.0314984510371154,0.0935740590787164,0.9727812422478668,0.3306620372945422,-3,0,0.0337840265100331,-0.0027462224892327025,-0.0652824775471485,0.059790032568683295
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,-2,0.0458054610755808,0.033194042128192,-0.0192548614956755,0.1108657836468371,1.3799301964697386,0.1676081381329947,-2,0,0.0337840265100331,0.012021434565547696,-0.0530388880057086,0.07708175713680399
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,-1,0.0737033401485119,0.0327261450508789,0.0095600958487892,0.1378465844482346,2.252124105479771,0.0243144303700317,-1,0,0.0337840265100331,0.0399193136384788,-0.0242239306612439,0.10406255793820152
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,0,0.0337840265100331,0.030122436940691,-0.0252559498937212,0.0928240029137876,1.1215568838786694,0.2620508926080566,0,0,0.0337840265100331,0.0,0.0,0.0
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,1,0.0306221894264506,0.0307526898738093,-0.0296530827262156,0.0908974615791169,0.9957564542193152,0.3193684928755587,1,0,0.0337840265100331,-0.0031618370835824992,-0.0634371092362487,0.057113435069083805
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,2,0.05369756394421,0.0322321608614374,-0.0094774713442073,0.1168725992326273,1.6659622721247276,0.095720929136355,2,0,0.0337840265100331,0.019913537434176898,-0.0432614978542404,0.0830885727225942
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,3,0.0903416686310215,0.0476970641701214,-0.0031445771424165,0.1838279144044595,1.8940718931630516,0.0582154678637284,3,0,0.0337840265100331,0.0565576421209884,-0.0369286036524496,0.1500438878944264
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,4,0.0700863972177358,0.0425250430699813,-0.0132626871994275,0.1534354816348992,1.6481205463424968,0.0993279368679942,4,0,0.0337840265100331,0.036302370707702696,-0.0470467137094606,0.11965145512486611
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,5,0.0716518785053486,0.0611492896982412,-0.0482007293032041,0.1915044863139015,1.171753242906589,0.2412961399231778,5,0,0.0337840265100331,0.0378678519953155,-0.08198475581323719,0.1577204598038684
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,6,0.0102342848130007,0.0621186605383208,-0.111518289842108,0.1319868594681095,0.164753790959276,0.869137776374819,6,0,0.0337840265100331,-0.023549741697032403,-0.1453023163521411,0.09820283295807641
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,7,0.0369066509268853,0.0664988615318173,-0.0934311176754766,0.1672444195292473,0.5549967334286887,0.5788968947670871,7,0,0.0337840265100331,0.003122624416852196,-0.1272151441855097,0.1334603930192142
sinasc_all_very_low_birthweight_share_total_pp,Very-low-birthweight share: All mothers,birth_health,sinasc_all,annual,8,0.1993318115229317,0.0832375705617309,0.036186173221939,0.3624774498239243,2.394733654258957,0.0166324423641766,8,0,0.0337840265100331,0.1655477850128986,0.002402146711905896,0.32869342331389123
sinasc_all_high_birthweight_share_total_pp,High-birthweight share: All mothers,birth_health,sinasc_all,annual,-8,-0.1123477372833132,0.0604439551061864,-0.2308178892914387,0.0061224147248121,-1.8587092304920076,0.0630683643907677,-8,0,-0.0675214330159905,-0.04482630426732269,-0.1632964562754482,0.07364384774080261
sinasc_all_high_birthweight_share_total_pp,High-birthweight share: All mothers,birth_health,sinasc_all,annual,-7,-0.049957775439566,0.0605706984494874,-0.1686763444005614,0.0687607935214292,-0.8247845363914383,0.4094939273903126,-7,0,-0.0675214330159905,0.01756365757642451,-0.10115491138457089,0.13628222653741973
sinasc_all_high_birthweight_share_total_pp,High-birthweight share: All mothers,birth_health,sinasc_all,annual,-6,-0.014764182214085,0.0690647616111144,-0.1501311149718693,0.1206027505436991,-0.213773013468407,0.8307240706109043,-6,0,-0.0675214330159905,0.052757250801905506,-0.08260968195587878,0.1881241835596896
sinasc_all_high_birthweight_share_total_pp,High-birthweight share: All mothers,birth_health,sinasc_all,annual,-5,-0.0915766578382414,0.0666003190776136,-0.2221132832303641,0.0389599675538812,-1.3750183048150455,0.1691257698323897,-5,0,-0.0675214330159905,-0.024055224822250892,-0.1545918502143736,0.10648140056987171
