slug,label,category,family,frequency,pretrend_label,post_mean_ref0,post_abs_mean_ref0,max_abs_pretrend_t,n_pre_p05,n_obs,n_munis,n_treated,n_never,sample_year_min,sample_year_max,post_min_ref0,post_max_ref0,post_sign_share,n_post_raw_p05,n_post_ref0_ci_excludes0_naive,post_n,figure_path,output_dir
inep_transition_publica_taxa_evasao_ef,Publica Taxa Evasao Ef,education,dropout_flow,annual,fail,-0.1613744032617546,0.1613744032617546,7.813855105547914,7,52442,4037,2792,1244,2008,2020,-0.7873170873578662,0.1144848360437928,0.625,5,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_evasao_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_evasao_ef
public_eja_enrollment_share,"EJA share of selected enrollment, public schools",adult_eja,adult_enrollment,annual,fail,0.1588252530451095,0.1588252530451095,13.452350728730876,8,56478,4037,2792,1244,2007,2020,-0.4794246848811913,1.432574588800002,0.5,8,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/public_eja_enrollment_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_enrollment/public_eja_enrollment_share
sinasc_all_preterm_share_known_pp,Preterm birth share: All mothers,birth_health,sinasc_all,annual,fail,0.1508403881483254,0.1508403881483254,2.814776520182281,2,84607,4037,2792,1244,2000,2020,-0.0965684245752667,0.5247280846939689,0.875,1,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_preterm_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_preterm_share_known_pp
inep_ind_publica_ied_ef_nivel_6,Publica Ied Ef Nivel 6,education,teacher_profile,annual,fail,0.1430891669434339,0.1430891669434339,3.443969370054281,2,32288,4037,2792,1244,2013,2020,-0.2756903865609436,0.7233607146387968,0.5,4,4,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_ied_ef_nivel_6_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_ied_ef_nivel_6
inep_transition_publica_taxa_migracao_eja_ef_anos_finais,Publica Taxa Migracao Eja Ef Anos Finais,education,dropout_flow,annual,fail,0.1389091829303295,0.1389091829303295,11.035944376295577,8,52442,4037,2792,1244,2008,2020,-0.0939445837381371,0.8379016280378477,0.625,6,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_migracao_eja_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_migracao_eja_ef_anos_finais
sinasc_highedu_low_apgar5_share_known_pp,Low Apgar 5 share: High education proxy,birth_health,sinasc_highedu,annual,fail,-0.1298202276123713,0.1298202276123713,2.1814568840547115,2,84263,4037,2792,1244,2000,2020,-0.6307874164655982,0.0596370289176894,0.5,2,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_low_apgar5_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_low_apgar5_share_known_pp
siconfi_cycle2_transport_log_pc,"Transport expenditure per capita, log(1+x), cycle2",siconfi_log_pc,transport,cycle2,fail,0.1289758020341523,0.1289758020341523,3.231406379060792,1,44016,4036,2790,1244,2000,2020,-0.0083335508412399,0.208062266708376,0.75,3,2,4,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_transport_log_pc_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/transport/siconfi_cycle2_transport_log_pc
sinasc_all_low_birthweight_share_total_pp,Low-birthweight share: All mothers,birth_health,sinasc_all,annual,fail,0.1261098650441798,0.1261098650441798,2.8605332082600725,3,84609,4037,2792,1244,2000,2020,0.0066697169355922,0.2439659383901558,1.0,6,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_low_birthweight_share_total_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_low_birthweight_share_total_pp
log_public_eja_enrollment,"EJA enrollment, public schools",adult_eja,adult_enrollment,annual,fail,0.1199142183325163,0.1199142183325163,7.747406838425259,8,56518,4037,2792,1245,2007,2020,0.0023098574132807,0.3294976358784891,1.0,8,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_public_eja_enrollment_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_enrollment/log_public_eja_enrollment
sinasc_all_congenital_anomaly_share_known_pp,Congenital anomaly share: All mothers,birth_health,sinasc_all,annual,fail,0.1171131621609599,0.1171131621609599,2.7898779546617263,4,80667,4037,2792,1244,2000,2020,0.0020446787150632,0.241915291117995,1.0,6,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_congenital_anomaly_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_congenital_anomaly_share_known_pp
inep_ind_municipal_dsu_ef_anos_finais,Municipal Dsu Ef Anos Finais,education,teacher_profile,annual,fail,0.1123014395634989,0.1123014395634989,3.134321750482646,3,32657,4037,2490,978,2011,2020,-0.8888829427745304,0.6431536888634668,0.625,1,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_dsu_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_municipal_dsu_ef_anos_finais
inep_transition_total_taxa_migracao_eja_ef_anos_finais,Total Taxa Migracao Eja Ef Anos Finais,education,dropout_flow,annual,fail,0.1059861636680102,0.1059861636680102,10.623408519821302,8,52442,4037,2792,1244,2008,2020,-0.0991389480328663,0.7355260053248523,0.625,5,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_migracao_eja_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_migracao_eja_ef_anos_finais
sinasc_highedu_congenital_anomaly_share_known_pp,Congenital anomaly share: High education proxy,birth_health,sinasc_highedu,annual,fail,0.1055557888760951,0.1055557888760951,2.3516948303133294,2,80610,4037,2792,1244,2000,2020,0.0209650440558054,0.2013777721545225,1.0,5,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_congenital_anomaly_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_congenital_anomaly_share_known_pp
log_eja_spending_pc,EJA spending per capita,adult_eja,spending,annual,fail,0.1025184846333298,0.1025184846333298,5.216620776957117,7,68575,4037,2792,1244,2004,2020,0.0148001599799539,0.2203064386586115,1.0,3,6,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_eja_spending_pc_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/spending/log_eja_spending_pc
siconfi_annual_transport_log_pc,"Transport expenditure per capita, log(1+x), annual",siconfi_log_pc,transport,annual,fail,0.101893626124093,0.101893626124093,2.853563642109824,3,81888,4036,2790,1244,2000,2020,-0.0418942766133171,0.2267883632884187,0.75,5,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_transport_log_pc_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/transport/siconfi_annual_transport_log_pc
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,fail,-0.0985576579643326,0.0985576579643326,3.2602144759014138,5,44381,4037,2792,1244,2010,2020,-1.5892010425737864,1.017172744883291,0.625,1,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_cob_acs_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps/ieps_cob_acs_pp
ideb_publica_ef_final_ideb,Publica Ef Final Ideb,education,achievement,biennial,fail,0.0879161046138781,0.0879161046138781,2.885781178695125,2,27136,4037,2789,1244,2004,2018,-0.0062308156852562,0.2150918935801041,0.5,4,1,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_ideb_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_final_ideb
log_public_eja_teachers,"EJA teachers, public schools",adult_eja,adult_teachers,annual,fail,0.0871707243848364,0.0871707243848364,6.043160762844857,8,56518,4037,2792,1245,2007,2020,0.009515269388307,0.2489057821394436,1.0,8,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_public_eja_teachers_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_teachers/log_public_eja_teachers
sinasc_highedu_prenatal_adequate_share_known_pp,Adequate prenatal visits share: High education proxy,birth_health,sinasc_highedu,annual,fail,0.0793217102935111,0.0793217102935111,2.440623350391869,3,28251,4037,2792,1244,2014,2020,-0.2171976005946264,0.2492532837133973,0.75,1,0,4,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_prenatal_adequate_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_prenatal_adequate_share_known_pp
ieps_private_plan_coverage_pp,IEPS private plan coverage,birth_health,ieps,annual,fail,0.0756502706534876,0.0756502706534876,2.530901227575701,3,44352,4037,2789,1243,2010,2020,-0.2292229895246689,0.2885087701803532,0.75,4,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_private_plan_coverage_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps/ieps_private_plan_coverage_pp
sinasc_highedu_high_birthweight_share_total_pp,High-birthweight share: High education proxy,birth_health,sinasc_highedu,annual,fail,0.0707359993464595,0.0707359993464595,3.20151143160983,3,84584,4037,2792,1244,2000,2020,-0.1090932030884861,0.4322657085666262,0.625,2,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_high_birthweight_share_total_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_high_birthweight_share_total_pp
ideb_publica_ef_final_nota_saeb_matematica,Publica Ef Final Nota Matematica,education,achievement,biennial,fail,0.0654320249270667,0.0654320249270667,5.857942062089085,3,27136,4037,2789,1244,2004,2018,-0.6927735922295148,1.7481373734556185,0.25,3,0,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_nota_saeb_matematica_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_final_nota_saeb_matematica
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,fail,-0.0543351788140103,0.0543351788140103,5.889765678621759,6,56148,4037,2784,1242,2007,2020,-0.6501867553016403,0.2560883149924519,0.375,6,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_atu_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_atu_ef
inep_ind_publica_had_em,Publica Had Em,education,school_inputs,annual,fail,0.0533229447983907,0.0533229447983907,5.1364157125744105,7,44289,4037,2784,1244,2010,2020,-0.039823015470025,0.2329352267219002,0.75,6,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_had_em_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_had_em
inep_ind_publica_had_ef_anos_finais,Publica Had Ef Anos Finais,education,school_inputs,annual,fail,-0.053171571578447,0.053171571578447,9.531832848464076,7,44381,4037,2792,1244,2010,2020,-0.1750431204407085,0.0307517386382333,0.625,4,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_had_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_had_ef_anos_finais
sinasc_lowedu_csection_share_known_pp,C-section share: Low education proxy,birth_health,sinasc_lowedu,annual,fail,-0.0490726402907827,0.0490726402907827,10.662354917513923,8,84310,4037,2792,1244,2000,2020,-1.3844061391937237,1.4230094943448917,0.375,6,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_csection_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_csection_share_known_pp
log_public_child_teachers,"Regular child teachers, public schools",adult_eja,child_teachers,annual,fail,-0.0436789945768641,0.0436789945768641,10.629635098006146,8,56518,4037,2792,1245,2007,2020,-0.1106034075792428,0.0026263732229135,0.875,8,7,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_public_child_teachers_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/child_teachers/log_public_child_teachers
log_municipal_child_teachers,"Regular child teachers, municipal schools",adult_eja,child_teachers,annual,fail,-0.0415127366509495,0.0415127366509495,8.423779525842388,8,56518,4037,2792,1245,2007,2020,-0.1199806508042583,0.006440032894162,0.875,8,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_municipal_child_teachers_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/child_teachers/log_municipal_child_teachers
sinasc_lowedu_low_apgar1_share_known_pp,Low Apgar 1 share: Low education proxy,birth_health,sinasc_lowedu,annual,fail,-0.0415055111660356,0.0415055111660356,2.6311690517048376,3,84134,4037,2792,1244,2000,2020,-0.6073169709147619,0.2573336568386306,0.5,0,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_low_apgar1_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_low_apgar1_share_known_pp
ideb_municipal_ef_initial_nota_saeb_media_padronizada,Municipal Ef Initial Nota Media Padronizada,education,achievement,biennial,fail,-0.0393750770044285,0.0393750770044285,4.458816838025764,4,28727,4037,2697,1213,2004,2018,-0.0870964900890308,-0.018428020910254,1.0,0,1,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_nota_saeb_media_padronizada_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_initial_nota_saeb_media_padronizada
ideb_municipal_ef_final_nota_saeb_media_padronizada,Municipal Ef Final Nota Media Padronizada,education,achievement,biennial,fail,0.0386907877128099,0.0386907877128099,6.320654414317104,4,17379,4037,1911,701,2004,2018,0.0077996394517465,0.1126974698944952,1.0,3,1,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_final_nota_saeb_media_padronizada_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_final_nota_saeb_media_padronizada
sinasc_dedicated_mean_birthweight_high_education,SINASC mean birthweight: high education proxy,birth_health,sinasc_dedicated,annual,fail,0.0378637410561102,0.0378637410561102,4.71603238740465,8,84580,4037,2792,1244,2000,2020,-4.34740410690635,3.044352404310377,0.5,4,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_mean_birthweight_high_education_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated/sinasc_dedicated_mean_birthweight_high_education
sinasc_highedu_mean_birthweight_grams,Mean birthweight: High education proxy,birth_health,sinasc_highedu,annual,fail,0.0378637410561099,0.0378637410561099,4.71603238740465,8,84580,4037,2792,1244,2000,2020,-4.34740410690635,3.044352404310377,0.5,4,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_mean_birthweight_grams_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_mean_birthweight_grams
siconfi_cycle2_education_log_pc,"Education expenditure per capita, log(1+x), cycle2",siconfi_log_pc,education,cycle2,fail,0.0374404191468859,0.0374404191468859,3.802975256888226,3,44016,4036,2790,1244,2000,2020,0.0139198222169845,0.1015815055305609,1.0,4,1,4,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_education_log_pc_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/education/siconfi_cycle2_education_log_pc
inep_ind_municipal_ied_ef_nivel_6,Municipal Ied Ef Nivel 6,education,teacher_profile,annual,fail,-0.0355027516678465,0.0355027516678465,3.8114157102394,3,32184,4037,2784,1241,2013,2020,-0.2514344220903578,0.1565552625224598,0.5,2,0,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_ied_ef_nivel_6_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_municipal_ied_ef_nivel_6
siconfi_annual_health_log_pc,"Health expenditure per capita, log(1+x), annual",siconfi_log_pc,health,annual,fail,-0.0354443248010092,0.0354443248010092,3.667628609209786,5,81889,4036,2790,1244,2000,2020,-0.1728473060277983,0.0178620777976458,0.75,3,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_health_log_pc_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/health/siconfi_annual_health_log_pc
ideb_publica_ef_initial_ideb,Publica Ef Initial Ideb,education,achievement,biennial,fail,0.0345872045105888,0.0345872045105888,6.437642100459168,2,26874,4037,2777,1244,2004,2018,-0.0539612610124315,0.1562628348028342,0.5,1,2,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_ideb_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_initial_ideb
inep_transition_total_taxa_promocao_em,Total Taxa Promocao Em,education,dropout_flow,annual,fail,0.0340873505375521,0.0340873505375521,3.1658344682643693,3,52267,4037,2786,1244,2008,2020,-1.8028393032369032,1.838323941013368,0.5,6,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_promocao_em_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_promocao_em
ideb_municipal_ef_initial_ideb,Municipal Ef Initial Ideb,education,achievement,biennial,fail,0.0327339031158975,0.0327339031158975,4.951311433508788,4,28726,4037,2697,1213,2004,2018,-0.056882357210661,0.1540493804106457,0.5,2,2,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_ideb_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_initial_ideb
log_municipal_child_enrollment,"Regular child enrollment, municipal schools",adult_eja,child_enrollment,annual,fail,-0.0297539605290479,0.0297539605290479,5.936859155059568,8,56518,4037,2792,1245,2007,2020,-0.122363397638554,0.0057354280050565,0.875,5,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_municipal_child_enrollment_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/child_enrollment/log_municipal_child_enrollment
ideb_publica_ef_initial_nota_saeb_media_padronizada,Publica Ef Initial Nota Media Padronizada,education,achievement,biennial,fail,-0.0287849575630794,0.0287849575630794,3.774520256112196,2,26874,4037,2777,1244,2004,2018,-0.0791812372724091,-0.0035656870830251,1.0,1,1,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_nota_saeb_media_padronizada_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_initial_nota_saeb_media_padronizada
inep_ind_publica_had_ef,Publica Had Ef,education,school_inputs,annual,fail,-0.0253063178718232,0.0253063178718232,10.721606029610609,7,44384,4037,2792,1244,2010,2020,-0.1124709920285058,0.0334143265984163,0.625,5,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_had_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_had_ef
ideb_municipal_ef_initial_indicador_rendimento,Municipal Ef Initial Indicador Rendimento,education,achievement,biennial,fail,0.023381741975402,0.023381741975402,7.825146287199741,3,29175,4037,2699,1214,2004,2018,0.0029302249645224,0.0528458592718008,1.0,4,3,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_indicador_rendimento_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_initial_indicador_rendimento
sinasc_all_multiple_pregnancy_share_known_pp,Multiple pregnancy share: All mothers,birth_health,sinasc_all,annual,fail,-0.0229697849125745,0.0229697849125745,3.628123545074218,1,84609,4037,2792,1244,2000,2020,-0.1300466947360203,0.2095145447726332,0.75,0,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_multiple_pregnancy_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_multiple_pregnancy_share_known_pp
log_public_child_enrollment,"Regular child enrollment, public schools",adult_eja,child_enrollment,annual,fail,-0.0223288246473459,0.0223288246473459,8.457018217741204,8,56518,4037,2792,1245,2007,2020,-0.0657384168349153,-0.0040411263640381,1.0,8,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_public_child_enrollment_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/child_enrollment/log_public_child_enrollment
ideb_publica_ef_initial_indicador_rendimento,Publica Ef Initial Indicador Rendimento,education,achievement,biennial,fail,0.0213053459445952,0.0213053459445952,8.053184821658968,3,27433,4037,2786,1244,2004,2018,-0.0049947321101107,0.0520773827593107,0.75,4,4,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_indicador_rendimento_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_initial_indicador_rendimento
public_municipal_transport_share,Public-school students with municipal-responsibility transport,school_access_transport,transport_access,annual,fail,0.0213007720359843,0.0213007720359843,12.982139863688452,8,52447,4037,2792,1244,2008,2020,0.0057636865425968,0.0436988841809479,1.0,8,8,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_municipal_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_municipal_transport_share
sinasc_highedu_very_preterm_share_known_pp,Very-preterm birth share: High education proxy,birth_health,sinasc_highedu,annual,fail,0.0206768643092905,0.0206768643092905,2.924404427255362,3,84578,4037,2792,1244,2000,2020,-0.0510363264835797,0.1503844552351109,0.5,2,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_very_preterm_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_very_preterm_share_known_pp
sinasc_all_high_birthweight_share_total_pp,High-birthweight share: All mothers,birth_health,sinasc_all,annual,fail,0.0203626535384856,0.0203626535384856,3.643463365040262,2,84609,4037,2792,1244,2000,2020,-0.1414464353899439,0.2997929256332613,0.5,2,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_high_birthweight_share_total_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_high_birthweight_share_total_pp
public_public_transport_share,Public-school students using public school transport,school_access_transport,transport_access,annual,fail,0.0198092467586283,0.0198092467586283,6.634027384448324,8,52447,4037,2792,1244,2008,2020,-0.0006904057677277,0.0749741362817516,0.875,8,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_public_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_public_transport_share
municipal_public_transport_share,Municipal-school students using public transport,school_access_transport,municipal_school_access,annual,fail,0.0191143914740365,0.0191143914740365,6.217175786597902,8,52365,4037,2790,1244,2008,2020,0.0010951645121847,0.063293673130091,1.0,8,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_public_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_public_transport_share
municipal_municipal_transport_share,Municipal-school students with municipal-responsibility transport,school_access_transport,municipal_school_access,annual,fail,0.0186007615448587,0.0186007615448587,6.175686165232028,8,52365,4037,2790,1244,2008,2020,0.0002774178713533,0.0615290104802713,1.0,8,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_municipal_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_municipal_transport_share
inep_ind_publica_atu_ef,Publica Atu Ef,education,school_inputs,annual,fail,0.017059425812201,0.017059425812201,7.656929395543019,6,56478,4037,2792,1244,2007,2020,-0.3419537845422369,0.2163919841535603,0.75,6,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_atu_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_atu_ef
public_bus_van_transport_share,Public-school students using bus/van transport,school_access_transport,transport_access,annual,fail,0.0167515444996935,0.0167515444996935,15.614697670216664,8,52447,4037,2792,1244,2008,2020,0.0006189781416226,0.0340000632740149,1.0,8,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_bus_van_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_bus_van_transport_share
inep_transition_publica_taxa_migracao_eja_ef,Publica Taxa Migracao Eja Ef,education,dropout_flow,annual,fail,0.0166367741192637,0.0166367741192637,10.367796743113994,8,52442,4037,2792,1244,2008,2020,-0.0980290809307924,0.3148001731980798,0.375,3,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_migracao_eja_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_migracao_eja_ef
